"","Periodo","CIIU_industria","ventasTotales","ARIMA_Forecast","ARIMA_Lower80","ARIMA_Upper80","ARIMA_Lower95","ARIMA_Upper95","RW_Forecast","RW_Lower80","RW_Upper80","RW_Lower95","RW_Upper95","Combined_Forecast","Combined_Lower80","Combined_Upper80","Combined_Lower95","Combined_Upper95"
"494",2023-04-01,"ACTIVIDADES FINANCIERAS Y DE SEGUROS.",515876962.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495",2023-05-01,"ACTIVIDADES FINANCIERAS Y DE SEGUROS.",556106044.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496",2023-06-01,"ACTIVIDADES FINANCIERAS Y DE SEGUROS.",538936935.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497",2023-07-01,"ACTIVIDADES FINANCIERAS Y DE SEGUROS.",529708364.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498",2023-08-01,"ACTIVIDADES FINANCIERAS Y DE SEGUROS.",512942408.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499",2023-09-01,"ACTIVIDADES FINANCIERAS Y DE SEGUROS.",601740885.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500",2023-10-01,"ACTIVIDADES FINANCIERAS Y DE SEGUROS.",532964790.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501",2023-11-01,"ACTIVIDADES FINANCIERAS Y DE SEGUROS.",509218543.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502",2023-12-01,"ACTIVIDADES FINANCIERAS Y DE SEGUROS.",597303757.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503",2024-01-01,"ACTIVIDADES FINANCIERAS Y DE SEGUROS.",524169635.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504",2024-02-01,"ACTIVIDADES FINANCIERAS Y DE SEGUROS.",483940811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505",2024-03-01,"ACTIVIDADES FINANCIERAS Y DE SEGUROS.",558752734.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506",2024-04-01,"ACTIVIDADES FINANCIERAS Y DE SEGUROS.",527177210.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507",2024-05-01,"ACTIVIDADES FINANCIERAS Y DE SEGUROS.",522985292.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508",2024-06-01,"ACTIVIDADES FINANCIERAS Y DE SEGUROS.",524603440.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509",2024-07-01,"ACTIVIDADES FINANCIERAS Y DE SEGUROS.",587615301.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510",2024-08-01,"ACTIVIDADES FINANCIERAS Y DE SEGUROS.",556113709.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511",2024-09-01,"ACTIVIDADES FINANCIERAS Y DE SEGUROS.",NA,598265901.213197,557086657.986197,639445144.440197,535287683.398578,661244119.027817,561207003.654135,502658150.220647,623377568.190192,474753625.096506,665156966.805292,579736452.433666,529872404.103422,631411356.315194,505020654.247542,663200542.916554
"512",2024-10-01,"ACTIVIDADES FINANCIERAS Y DE SEGUROS.",NA,555674968.307911,506575843.017881,604774093.597941,480584336.117871,630765600.497951,567774493.661552,480489113.210635,661164533.897797,447008539.789946,727003213.619799,561724730.984731,493532478.114258,632969313.747869,463796437.953909,678884407.058875
"513",2024-11-01,"ACTIVIDADES FINANCIERAS Y DE SEGUROS.",NA,540614103.447359,487470306.721256,593757900.173462,459337680.098279,621890526.796439,573977955.222902,469063222.909328,689060309.63922,417743400.458913,776616247.768914,557296029.33513,478266764.815292,641409104.906341,438540540.278596,699253387.282676
"514",2024-12-01,"ACTIVIDADES FINANCIERAS Y DE SEGUROS.",NA,589813768.640218,533864101.021935,645763436.258501,504246136.07116,675381401.209275,579670268.930308,455196181.206331,724950366.244739,405087747.367404,813834807.104101,584742018.785263,494530141.114133,685356901.25162,454666941.719282,744608104.156688
"515",2025-01-01,"ACTIVIDADES FINANCIERAS Y DE SEGUROS.",NA,548058055.784947,489800140.371819,606315971.198075,458960262.848625,637155848.721268,585370339.058787,449670342.090286,741688468.751484,392049302.249706,829549842.438903,566714197.421867,469735241.231052,674002219.974779,425504782.549166,733352845.580086
"516",2025-02-01,"ACTIVIDADES FINANCIERAS Y DE SEGUROS.",NA,525123185.089749,464792600.505998,585453769.673501,432855518.201018,617390851.97848,592026877.642031,440799069.855013,762224860.138886,385062655.677565,889902222.448326,558575031.365891,452795835.180505,673839314.906193,408959086.939292,753646537.213403
"517",2018-01-01,"ACTIVIDADES INMOBILIARIAS.",213019857.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518",2018-02-01,"ACTIVIDADES INMOBILIARIAS.",207434292.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519",2018-03-01,"ACTIVIDADES INMOBILIARIAS.",221762142.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520",2018-04-01,"ACTIVIDADES INMOBILIARIAS.",223027683.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521",2018-05-01,"ACTIVIDADES INMOBILIARIAS.",233245837.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522",2018-06-01,"ACTIVIDADES INMOBILIARIAS.",315624197.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523",2018-07-01,"ACTIVIDADES INMOBILIARIAS.",231634094.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524",2018-08-01,"ACTIVIDADES INMOBILIARIAS.",241791282.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525",2018-09-01,"ACTIVIDADES INMOBILIARIAS.",234783522.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526",2018-10-01,"ACTIVIDADES INMOBILIARIAS.",241876218.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527",2018-11-01,"ACTIVIDADES INMOBILIARIAS.",253700197.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528",2018-12-01,"ACTIVIDADES INMOBILIARIAS.",425779613.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529",2019-01-01,"ACTIVIDADES INMOBILIARIAS.",215583335.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530",2019-02-01,"ACTIVIDADES INMOBILIARIAS.",211106997.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531",2019-03-01,"ACTIVIDADES INMOBILIARIAS.",215113158.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532",2019-04-01,"ACTIVIDADES INMOBILIARIAS.",222919085.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533",2019-05-01,"ACTIVIDADES INMOBILIARIAS.",230670381.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534",2019-06-01,"ACTIVIDADES INMOBILIARIAS.",306805869.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535",2019-07-01,"ACTIVIDADES INMOBILIARIAS.",231787552.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536",2019-08-01,"ACTIVIDADES INMOBILIARIAS.",234259300.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537",2019-09-01,"ACTIVIDADES INMOBILIARIAS.",225054011.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538",2019-10-01,"ACTIVIDADES INMOBILIARIAS.",232383526.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539",2019-11-01,"ACTIVIDADES INMOBILIARIAS.",234493859.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540",2019-12-01,"ACTIVIDADES INMOBILIARIAS.",413782143.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541",2020-01-01,"ACTIVIDADES INMOBILIARIAS.",214428711.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542",2020-02-01,"ACTIVIDADES INMOBILIARIAS.",203106851.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543",2020-03-01,"ACTIVIDADES INMOBILIARIAS.",161588323.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544",2020-04-01,"ACTIVIDADES INMOBILIARIAS.",91213823.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545",2020-05-01,"ACTIVIDADES INMOBILIARIAS.",117775924.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546",2020-06-01,"ACTIVIDADES INMOBILIARIAS.",222473265.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547",2020-07-01,"ACTIVIDADES INMOBILIARIAS.",156513854.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548",2020-08-01,"ACTIVIDADES INMOBILIARIAS.",159908133.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549",2020-09-01,"ACTIVIDADES INMOBILIARIAS.",171792287.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550",2020-10-01,"ACTIVIDADES INMOBILIARIAS.",181803247.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551",2020-11-01,"ACTIVIDADES INMOBILIARIAS.",194261269.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552",2020-12-01,"ACTIVIDADES INMOBILIARIAS.",353018653.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553",2021-01-01,"ACTIVIDADES INMOBILIARIAS.",166590811.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554",2021-02-01,"ACTIVIDADES INMOBILIARIAS.",171377070.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555",2021-03-01,"ACTIVIDADES INMOBILIARIAS.",186101405.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556",2021-04-01,"ACTIVIDADES INMOBILIARIAS.",178820850.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557",2021-05-01,"ACTIVIDADES INMOBILIARIAS.",185838766.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558",2021-06-01,"ACTIVIDADES INMOBILIARIAS.",287432869.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559",2021-07-01,"ACTIVIDADES INMOBILIARIAS.",198682943.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560",2021-08-01,"ACTIVIDADES INMOBILIARIAS.",194676839.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561",2021-09-01,"ACTIVIDADES INMOBILIARIAS.",204968356.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562",2021-10-01,"ACTIVIDADES INMOBILIARIAS.",207299196.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563",2021-11-01,"ACTIVIDADES INMOBILIARIAS.",213882564.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564",2021-12-01,"ACTIVIDADES INMOBILIARIAS.",397635997.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565",2022-01-01,"ACTIVIDADES INMOBILIARIAS.",182282095.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566",2022-02-01,"ACTIVIDADES INMOBILIARIAS.",181142154.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567",2022-03-01,"ACTIVIDADES INMOBILIARIAS.",202797346.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568",2022-04-01,"ACTIVIDADES INMOBILIARIAS.",205267449.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569",2022-05-01,"ACTIVIDADES INMOBILIARIAS.",212690894.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570",2022-06-01,"ACTIVIDADES INMOBILIARIAS.",323478663.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571",2022-07-01,"ACTIVIDADES INMOBILIARIAS.",212969306.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572",2022-08-01,"ACTIVIDADES INMOBILIARIAS.",212935139.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573",2022-09-01,"ACTIVIDADES INMOBILIARIAS.",211419099.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574",2022-10-01,"ACTIVIDADES INMOBILIARIAS.",220327966.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575",2022-11-01,"ACTIVIDADES INMOBILIARIAS.",234844719.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576",2022-12-01,"ACTIVIDADES INMOBILIARIAS.",445605949.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577",2023-01-01,"ACTIVIDADES INMOBILIARIAS.",194854472.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578",2023-02-01,"ACTIVIDADES INMOBILIARIAS.",188660630.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579",2023-03-01,"ACTIVIDADES INMOBILIARIAS.",217445974.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580",2023-04-01,"ACTIVIDADES INMOBILIARIAS.",201208005.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581",2023-05-01,"ACTIVIDADES INMOBILIARIAS.",219364455.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582",2023-06-01,"ACTIVIDADES INMOBILIARIAS.",355120680.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583",2023-07-01,"ACTIVIDADES INMOBILIARIAS.",210581361.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584",2023-08-01,"ACTIVIDADES INMOBILIARIAS.",213735372.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585",2023-09-01,"ACTIVIDADES INMOBILIARIAS.",219076536.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586",2023-10-01,"ACTIVIDADES INMOBILIARIAS.",217953941.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587",2023-11-01,"ACTIVIDADES INMOBILIARIAS.",220477809.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588",2023-12-01,"ACTIVIDADES INMOBILIARIAS.",468822005.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589",2024-01-01,"ACTIVIDADES INMOBILIARIAS.",210115885.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"590",2024-02-01,"ACTIVIDADES INMOBILIARIAS.",210677201.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"591",2024-03-01,"ACTIVIDADES INMOBILIARIAS.",234636769.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"592",2024-04-01,"ACTIVIDADES INMOBILIARIAS.",228121905.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"593",2024-05-01,"ACTIVIDADES INMOBILIARIAS.",220324306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"594",2024-06-01,"ACTIVIDADES INMOBILIARIAS.",291328858.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"595",2024-07-01,"ACTIVIDADES INMOBILIARIAS.",228400954.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"596",2024-08-01,"ACTIVIDADES INMOBILIARIAS.",217947680.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"597",2024-09-01,"ACTIVIDADES INMOBILIARIAS.",NA,221815434.357721,192838128.195545,250792740.519897,177498468.91223,266132399.803213,227764871.846636,141972470.454308,329864524.978494,114022838.134999,405577664.476138,224790153.102179,167405299.324927,290328632.749196,145760653.523614,335855032.139675
"598",2024-10-01,"ACTIVIDADES INMOBILIARIAS.",NA,224848833.983121,183868734.634259,265828933.331982,162175180.447759,287522487.518482,238730834.495204,113117094.776925,395121829.111072,88413066.2010867,523756237.138647,231789834.239162,148492914.705592,330475381.221527,125294123.324423,405639362.328564
"599",2024-11-01,"ACTIVIDADES INMOBILIARIAS.",NA,231732888.749822,181542722.278217,281923055.221427,154973653.064591,308492124.435053,249240733.668509,100933314.933276,441433796.642797,72238616.2214716,673377673.032543,240486811.209166,141238018.605747,361678425.932112,113606134.643031,490934898.733798
"600",2024-12-01,"ACTIVIDADES INMOBILIARIAS.",NA,452531434.293185,394576822.090181,510486046.496189,363897503.587788,541165364.998581,263763949.187614,84893523.0608423,507210635.604993,57685160.2563994,758166738.222613,358147691.740399,239735172.575512,508848341.050591,210791331.922094,649666051.610597
"601",2025-01-01,"ACTIVIDADES INMOBILIARIAS.",NA,209164087.241998,144368861.055162,273959313.428833,110068340.250064,308259834.233931,275868346.323234,76598806.2776329,546765758.2766,49012267.8774999,890893605.213355,242516216.782616,110483833.666398,410362535.852717,79540304.0637821,599576719.723643
"602",2025-02-01,"ACTIVIDADES INMOBILIARIAS.",NA,207545231.96773,136566430.003687,278524033.931774,98992521.9125498,316097942.022911,292601331.437475,71003365.8147499,582747348.617717,42095584.8175492,968183824.998906,250073281.702603,103784897.909218,430635691.274745,70544053.3650495,642140883.510909
"603",2018-01-01,"ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.",461894571.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"604",2018-02-01,"ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.",484153607.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"605",2018-03-01,"ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.",563713789.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"606",2018-04-01,"ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.",620324243.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"607",2018-05-01,"ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.",609826618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"608",2018-06-01,"ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.",849533388.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"609",2018-07-01,"ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.",598332600.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"610",2018-08-01,"ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.",584995263.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"611",2018-09-01,"ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.",583330132.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"612",2018-10-01,"ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.",637190925.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"613",2018-11-01,"ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.",688220130.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"614",2018-12-01,"ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.",1258597959.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"615",2019-01-01,"ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.",495595501.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"616",2019-02-01,"ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.",513950037.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"617",2019-03-01,"ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.",560787478.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"618",2019-04-01,"ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.",640208479.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"619",2019-05-01,"ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.",636155616.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"620",2019-06-01,"ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.",782484597.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"621",2019-07-01,"ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.",587869537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"622",2019-08-01,"ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.",547081960.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"623",2019-09-01,"ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.",584071679.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"624",2019-10-01,"ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.",580051809.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"625",2019-11-01,"ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.",615120798.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"626",2019-12-01,"ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.",1228331681.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"627",2020-01-01,"ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.",479981909.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"628",2020-02-01,"ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.",471257753.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"629",2020-03-01,"ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.",394556408.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"630",2020-04-01,"ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.",293178746.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"631",2020-05-01,"ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.",287969878.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632",2020-06-01,"ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.",586925402.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633",2020-07-01,"ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.",412385010.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634",2020-08-01,"ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.",415047862.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"635",2020-09-01,"ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.",466604718.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636",2020-10-01,"ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.",494936110.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637",2020-11-01,"ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.",516511110.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638",2020-12-01,"ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.",1275539124.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639",2021-01-01,"ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.",368325009.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640",2021-02-01,"ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.",406191579.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
